,Date/Time,Lat,Lon,Base_B02512,Base_B02598,Base_B02617,Base_B02682,Base_B02764,db_clusters
304631,2014-04-25 18:02:00,40.7625,-73.9756,0,0,1,0,0,0
451785,2014-04-17 14:48:00,40.7837,-73.9774,0,0,0,1,0,0
324355,2014-04-30 18:04:00,40.7387,-73.9927,0,0,1,0,0,0
159926,2014-04-24 09:29:00,40.7628,-73.9932,0,1,0,0,0,0
340582,2014-04-03 00:08:00,40.7056,-74.0053,0,0,0,1,0,0
81183,2014-04-10 06:36:00,40.7247,-73.9815,0,1,0,0,0,0
448477,2014-04-16 23:43:00,40.7332,-73.9999,0,0,0,1,0,0
327476,2014-04-01 06:59:00,40.6934,-73.9472,0,0,0,1,0,0
283447,2014-04-18 22:32:00,40.6645,-73.9573,0,0,1,0,0,0
319149,2014-04-29 19:18:00,40.7659,-73.9614,0,0,1,0,0,0
465257,2014-04-19 09:23:00,40.7549,-73.9725,0,0,0,1,0,0
29531,2014-04-26 19:03:00,40.6837,-73.9996,1,0,0,0,0,0
70291,2014-04-07 20:21:00,40.7646,-73.9689,0,1,0,0,0,0
235820,2014-04-05 08:14:00,40.76,-73.9965,0,0,1,0,0,0
553068,2014-04-30 21:24:00,40.7586,-73.9788,0,0,0,1,0,0
119652,2014-04-17 08:15:00,40.7197,-73.9847,0,1,0,0,0,0
67206,2014-04-07 11:26:00,40.7362,-73.9918,0,1,0,0,0,0
31398,2014-04-28 15:21:00,40.7784,-73.9584,1,0,0,0,0,0
108595,2014-04-15 13:47:00,40.7513,-73.9816,0,1,0,0,0,0
436553,2014-04-15 16:03:00,40.7262,-74.0699,0,0,0,1,0,0
456194,2014-04-17 22:22:00,40.7184,-73.9987,0,0,0,1,0,0
517760,2014-04-26 17:54:00,40.7434,-73.9924,0,0,0,1,0,0
427246,2014-04-13 21:11:00,40.6774,-73.9452,0,0,0,1,0,0
362896,2014-04-05 09:41:00,40.7893,-73.9689,0,0,0,1,0,0
180499,2014-04-26 16:55:00,40.765,-73.9702,0,1,0,0,0,0
227439,2014-04-03 15:21:00,40.6951,-74.1781,0,0,1,0,0,2
450426,2014-04-17 10:13:00,40.7237,-73.9964,0,0,0,1,0,0
71825,2014-04-08 07:35:00,40.7252,-73.9991,0,1,0,0,0,0
81648,2014-04-10 08:07:00,40.7475,-73.9412,0,1,0,0,0,0
163771,2014-04-24 18:54:00,40.7547,-73.9791,0,1,0,0,0,0
182874,2014-04-26 20:18:00,40.7075,-73.941,0,1,0,0,0,0
180669,2014-04-26 17:10:00,40.7559,-73.9633,0,1,0,0,0,0
520997,2014-04-26 22:44:00,40.7369,-73.9881,0,0,0,1,0,0
247919,2014-04-08 16:56:00,40.7606,-73.9769,0,0,1,0,0,0
544633,2014-04-30 11:32:00,40.7771,-73.9591,0,0,0,1,0,0
200619,2014-04-29 15:48:00,40.7451,-73.9941,0,1,0,0,0,0
196377,2014-04-28 21:30:00,40.7579,-73.9853,0,1,0,0,0,0
303059,2014-04-25 10:42:00,40.7224,-73.9992,0,0,1,0,0,0
480446,2014-04-22 07:18:00,40.7203,-74.002,0,0,0,1,0,0
106221,2014-04-14 21:03:00,40.8039,-73.966,0,1,0,0,0,0
358674,2014-04-04 20:11:00,40.7477,-73.9862,0,0,0,1,0,0
93760,2014-04-12 07:55:00,40.7447,-73.9568,0,1,0,0,0,0
129424,2014-04-18 18:18:00,40.7788,-73.9561,0,1,0,0,0,0
287854,2014-04-20 18:15:00,40.7631,-73.9855,0,0,1,0,0,0
248805,2014-04-08 20:51:00,40.71,-74.0072,0,0,1,0,0,0
361008,2014-04-04 23:09:00,40.7204,-73.9928,0,0,0,1,0,0
553133,2014-04-30 21:29:00,40.7515,-73.9939,0,0,0,1,0,0
525458,2014-04-27 16:48:00,40.7276,-74.0073,0,0,0,1,0,0
28285,2014-04-25 20:15:00,40.7753,-73.9634,1,0,0,0,0,0
344533,2014-04-03 16:01:00,40.6765,-74.0139,0,0,0,1,0,0
265866,2014-04-13 17:59:00,40.7338,-74.0014,0,0,1,0,0,0
45622,2014-04-03 14:10:00,40.6945,-73.9872,0,1,0,0,0,0
345471,2014-04-03 17:27:00,40.7873,-73.9761,0,0,0,1,0,0
111316,2014-04-15 19:54:00,40.7688,-73.8625,0,1,0,0,0,0
199927,2014-04-29 14:38:00,40.752,-73.9767,0,1,0,0,0,0
440234,2014-04-15 21:17:00,40.6856,-73.9739,0,0,0,1,0,0
546709,2014-04-30 15:04:00,40.7751,-73.9823,0,0,0,1,0,0
467347,2014-04-19 17:22:00,40.7317,-73.9931,0,0,0,1,0,0
487269,2014-04-23 07:37:00,40.7777,-73.9555,0,0,0,1,0,0
308990,2014-04-26 18:22:00,40.7181,-74.0151,0,0,1,0,0,0
85741,2014-04-10 20:36:00,40.7754,-73.9501,0,1,0,0,0,0
172779,2014-04-25 19:30:00,40.7945,-73.9677,0,1,0,0,0,0
121180,2014-04-17 14:42:00,40.7864,-73.9717,0,1,0,0,0,0
91288,2014-04-11 19:43:00,40.7245,-74.0102,0,1,0,0,0,0
490409,2014-04-23 16:49:00,40.7483,-73.9883,0,0,0,1,0,0
208967,2014-04-30 12:02:00,40.7747,-73.9449,0,1,0,0,0,0
329664,2014-04-01 15:00:00,40.7563,-73.9828,0,0,0,1,0,0
404237,2014-04-10 18:58:00,40.7466,-73.9938,0,0,0,1,0,0
546050,2014-04-30 14:09:00,40.7698,-73.9862,0,0,0,1,0,0
124357,2014-04-17 20:59:00,40.7483,-73.9884,0,1,0,0,0,0
449057,2014-04-17 06:11:00,40.7102,-73.9634,0,0,0,1,0,0
509741,2014-04-25 20:21:00,40.6673,-73.9618,0,0,0,1,0,0
39470,2014-04-02 05:32:00,40.7405,-73.9847,0,1,0,0,0,0
82124,2014-04-10 10:28:00,40.7466,-74.0084,0,1,0,0,0,0
347314,2014-04-03 20:11:00,40.7591,-73.9726,0,0,0,1,0,0
240805,2014-04-06 15:25:00,40.753,-73.9892,0,0,1,0,0,0
370403,2014-04-06 00:20:00,40.7348,-74.0022,0,0,0,1,0,0
75571,2014-04-08 21:43:00,40.72,-74.0001,0,1,0,0,0,0
448771,2014-04-17 03:52:00,40.7505,-73.9915,0,0,0,1,0,0
147519,2014-04-22 15:02:00,40.763,-73.9781,0,1,0,0,0,0
329814,2014-04-01 15:24:00,40.746,-73.9867,0,0,0,1,0,0
33013,2014-04-29 19:31:00,40.7246,-73.9987,1,0,0,0,0,0
34830,2014-04-30 18:21:00,40.7285,-74.0051,1,0,0,0,0,0
169903,2014-04-25 15:03:00,40.7425,-73.9861,0,1,0,0,0,0
489571,2014-04-23 15:13:00,40.7438,-73.9852,0,0,0,1,0,0
401285,2014-04-10 14:00:00,40.7538,-73.9886,0,0,0,1,0,0
29715,2014-04-26 20:55:00,40.7357,-74.0023,1,0,0,0,0,0
288448,2014-04-21 04:17:00,40.7249,-73.9827,0,0,1,0,0,0
208363,2014-04-30 10:52:00,40.7778,-73.9547,0,1,0,0,0,0
285975,2014-04-19 21:33:00,40.726,-73.9949,0,0,1,0,0,0
94473,2014-04-12 12:58:00,40.8049,-73.9528,0,1,0,0,0,0
370981,2014-04-06 01:18:00,40.7596,-73.9912,0,0,0,1,0,0
387685,2014-04-08 14:38:00,40.6458,-73.7851,0,0,0,1,0,1
30931,2014-04-28 05:16:00,40.7764,-73.9805,1,0,0,0,0,0
552137,2014-04-30 20:28:00,40.881,-73.8787,0,0,0,1,0,0
134239,2014-04-19 16:26:00,40.735,-74.0021,0,1,0,0,0,0
57920,2014-04-05 13:49:00,40.7206,-73.9902,0,1,0,0,0,0
332047,2014-04-01 19:59:00,40.7629,-73.9719,0,0,0,1,0,0
27749,2014-04-25 14:43:00,40.7573,-73.9782,1,0,0,0,0,0
467953,2014-04-19 18:53:00,40.7769,-73.9596,0,0,0,1,0,0
213991,2014-04-30 18:14:00,40.8139,-73.96,0,1,0,0,0,0
299196,2014-04-24 14:13:00,40.7073,-74.0073,0,0,1,0,0,0
538207,2014-04-29 17:48:00,40.7447,-74.0029,0,0,0,1,0,0
315159,2014-04-28 17:18:00,40.6913,-74.1778,0,0,1,0,0,2
475488,2014-04-21 07:55:00,40.7725,-73.9509,0,0,0,1,0,0
3892,2014-04-04 05:39:00,40.7641,-73.9667,1,0,0,0,0,0
319318,2014-04-29 19:53:00,40.7629,-73.9678,0,0,1,0,0,0
247729,2014-04-08 16:11:00,40.5886,-73.9874,0,0,1,0,0,-1
467061,2014-04-19 16:38:00,40.6723,-74.0088,0,0,0,1,0,0
503418,2014-04-25 05:44:00,40.7593,-73.9844,0,0,0,1,0,0
405349,2014-04-10 20:52:00,40.7547,-73.9864,0,0,0,1,0,0
303784,2014-04-25 15:05:00,40.7334,-74.003,0,0,1,0,0,0
421625,2014-04-12 22:20:00,40.7163,-74.0003,0,0,0,1,0,0
516614,2014-04-26 16:14:00,40.7311,-73.9888,0,0,0,1,0,0
525757,2014-04-27 17:43:00,40.721,-74.0026,0,0,0,1,0,0
296524,2014-04-23 19:02:00,40.7322,-74.0077,0,0,1,0,0,0
558419,2014-04-12 12:49:00,40.6929,-73.9688,0,0,0,0,1,0
49108,2014-04-03 23:07:00,40.8019,-73.9496,0,1,0,0,0,0
5682,2014-04-05 00:26:00,40.7871,-73.9539,1,0,0,0,0,0
307484,2014-04-26 11:05:00,40.7732,-73.9826,0,0,1,0,0,0
450568,2014-04-17 10:46:00,40.7274,-73.9469,0,0,0,1,0,0
391240,2014-04-08 23:39:00,40.7298,-74.0101,0,0,0,1,0,0
358659,2014-04-04 20:09:00,40.7398,-73.9847,0,0,0,1,0,0
116704,2014-04-16 18:22:00,40.7017,-73.9171,0,1,0,0,0,0
494317,2014-04-24 05:02:00,40.9254,-73.9554,0,0,0,1,0,-1
188672,2014-04-27 15:14:00,40.6465,-73.7908,0,1,0,0,0,1
299483,2014-04-24 15:26:00,40.7577,-73.9671,0,0,1,0,0,0
158342,2014-04-23 23:39:00,40.7209,-73.9994,0,1,0,0,0,0
42384,2014-04-02 18:03:00,40.7565,-73.9787,0,1,0,0,0,0
413374,2014-04-11 20:18:00,41.07,-73.8602,0,0,0,1,0,-1
111657,2014-04-15 20:29:00,40.7554,-73.9835,0,1,0,0,0,0
24992,2014-04-23 13:11:00,40.7426,-73.9805,1,0,0,0,0,0
40757,2014-04-02 11:54:00,40.6951,-74.1788,0,1,0,0,0,2
547250,2014-04-30 15:44:00,40.7686,-73.9585,0,0,0,1,0,0
158274,2014-04-23 23:17:00,40.7537,-73.9771,0,1,0,0,0,0
379646,2014-04-07 16:06:00,40.722,-73.9997,0,0,0,1,0,0
142511,2014-04-21 14:30:00,40.6447,-73.7823,0,1,0,0,0,1
529776,2014-04-28 14:05:00,40.7577,-73.9794,0,0,0,1,0,0
466016,2014-04-19 13:08:00,40.6714,-73.9844,0,0,0,1,0,0
446797,2014-04-16 19:27:00,40.7598,-73.9732,0,0,0,1,0,0
61693,2014-04-05 23:28:00,40.7146,-73.9435,0,1,0,0,0,0
425504,2014-04-13 15:22:00,40.7733,-73.9666,0,0,0,1,0,0
218672,2014-04-30 23:28:00,40.7741,-73.8729,0,1,0,0,0,0
91772,2014-04-11 21:02:00,40.7555,-73.9754,0,1,0,0,0,0
331424,2014-04-01 18:36:00,40.7507,-73.9871,0,0,0,1,0,0
50191,2014-04-04 08:01:00,40.7806,-73.9548,0,1,0,0,0,0
126511,2014-04-18 08:15:00,40.7738,-73.9486,0,1,0,0,0,0
307753,2014-04-26 13:16:00,40.7446,-73.996,0,0,1,0,0,0
111838,2014-04-15 20:49:00,40.7379,-73.988,0,1,0,0,0,0
28614,2014-04-25 23:44:00,40.7378,-73.9923,1,0,0,0,0,0
431807,2014-04-14 19:07:00,40.7434,-73.9883,0,0,0,1,0,0
22130,2014-04-19 20:52:00,40.7642,-73.9768,1,0,0,0,0,0
548832,2014-04-30 17:20:00,40.7619,-73.9873,0,0,0,1,0,0
275153,2014-04-16 17:47:00,40.6466,-73.7899,0,0,1,0,0,1
547309,2014-04-30 15:47:00,40.7737,-73.9581,0,0,0,1,0,0
177366,2014-04-26 04:12:00,40.7275,-73.9994,0,1,0,0,0,0
518498,2014-04-26 18:55:00,40.7397,-73.9868,0,0,0,1,0,0
171789,2014-04-25 18:05:00,40.7504,-73.9946,0,1,0,0,0,0
460616,2014-04-18 16:38:00,40.7227,-74.0077,0,0,0,1,0,0
62526,2014-04-06 01:24:00,40.7206,-73.995,0,1,0,0,0,0
439036,2014-04-15 19:39:00,40.8044,-73.9674,0,0,0,1,0,0
273655,2014-04-16 09:11:00,40.726,-74.0091,0,0,1,0,0,0
197939,2014-04-29 08:03:00,40.6955,-73.9635,0,1,0,0,0,0
362770,2014-04-05 09:04:00,40.7654,-73.9815,0,0,0,1,0,0
345069,2014-04-03 16:53:00,40.7529,-73.9652,0,0,0,1,0,0
213688,2014-04-30 17:57:00,40.7462,-73.9773,0,1,0,0,0,0
194126,2014-04-28 15:53:00,40.7242,-74.0001,0,1,0,0,0,0
149459,2014-04-22 18:34:00,40.7396,-74.0042,0,1,0,0,0,0
392327,2014-04-09 07:30:00,40.7216,-73.9847,0,0,0,1,0,0
323109,2014-04-30 15:31:00,40.7383,-73.9961,0,0,1,0,0,0
454994,2014-04-17 20:20:00,40.7423,-74.0045,0,0,0,1,0,0
65449,2014-04-06 21:03:00,40.7382,-73.9893,0,1,0,0,0,0
457253,2014-04-18 04:17:00,40.7388,-74.0041,0,0,0,1,0,0
391195,2014-04-08 23:20:00,40.7376,-74.0039,0,0,0,1,0,0
393307,2014-04-09 10:54:00,40.7819,-73.9576,0,0,0,1,0,0
159906,2014-04-24 09:25:00,40.7244,-74.0019,0,1,0,0,0,0
486852,2014-04-23 06:35:00,40.7283,-73.9998,0,0,0,1,0,0
475803,2014-04-21 08:55:00,40.7836,-73.9803,0,0,0,1,0,0
390150,2014-04-08 20:16:00,40.7292,-74.0053,0,0,0,1,0,0
83235,2014-04-10 15:13:00,40.7822,-73.952,0,1,0,0,0,0
367686,2014-04-05 20:44:00,40.7218,-73.9791,0,0,0,1,0,0
487252,2014-04-23 07:35:00,40.7689,-73.9608,0,0,0,1,0,0
104775,2014-04-14 15:34:00,40.7219,-73.9998,0,1,0,0,0,0
526146,2014-04-27 19:07:00,40.7624,-73.9863,0,0,0,1,0,0
54815,2014-04-04 20:25:00,40.7375,-73.9873,0,1,0,0,0,0
22099,2014-04-19 20:16:00,40.7215,-74.0013,1,0,0,0,0,0
543086,2014-04-30 08:33:00,40.757,-73.9673,0,0,0,1,0,0
247050,2014-04-08 11:25:00,40.7653,-73.953,0,0,1,0,0,0
40119,2014-04-02 08:26:00,40.7839,-73.9704,0,1,0,0,0,0
184029,2014-04-26 21:59:00,40.7583,-73.9921,0,1,0,0,0,0
2314,2014-04-02 22:45:00,40.7619,-73.9786,1,0,0,0,0,0
128400,2014-04-18 15:55:00,40.8517,-74.1241,0,1,0,0,0,-1
278958,2014-04-17 18:19:00,40.7526,-73.9894,0,0,1,0,0,0
239307,2014-04-06 00:41:00,40.7608,-73.999,0,0,1,0,0,0
422801,2014-04-13 00:12:00,40.7317,-74.0009,0,0,0,1,0,0
185860,2014-04-27 00:41:00,40.7221,-73.9854,0,1,0,0,0,0
178389,2014-04-26 11:41:00,40.7618,-73.9834,0,1,0,0,0,0
181334,2014-04-26 18:06:00,40.7721,-73.9823,0,1,0,0,0,0
5887,2014-04-05 10:33:00,40.7689,-73.9336,1,0,0,0,0,0
554444,2014-04-30 23:27:00,40.7131,-73.9934,0,0,0,1,0,0
333341,2014-04-02 05:21:00,40.7356,-73.9958,0,0,0,1,0,0
290484,2014-04-21 20:54:00,40.7084,-73.9473,0,0,1,0,0,0
381453,2014-04-07 18:09:00,40.7269,-73.9953,0,0,0,1,0,0
229014,2014-04-03 20:37:00,40.7269,-73.9946,0,0,1,0,0,0
32809,2014-04-29 17:48:00,40.728,-74.0,1,0,0,0,0,0
44124,2014-04-03 06:20:00,40.721,-74.004,0,1,0,0,0,0
415213,2014-04-12 00:04:00,40.7532,-74.026,0,0,0,1,0,0
194276,2014-04-28 16:14:00,40.7545,-74.0007,0,1,0,0,0,0
336111,2014-04-02 14:00:00,40.7426,-74.0068,0,0,0,1,0,0
539177,2014-04-29 19:15:00,40.7487,-73.9823,0,0,0,1,0,0
83886,2014-04-10 16:40:00,40.7245,-73.8454,0,1,0,0,0,0
454211,2014-04-17 18:58:00,40.7591,-73.9768,0,0,0,1,0,0
369952,2014-04-05 23:44:00,40.7261,-73.9918,0,0,0,1,0,0
270985,2014-04-15 17:15:00,40.6458,-73.7768,0,0,1,0,0,1
532403,2014-04-28 21:11:00,40.7467,-73.992,0,0,0,1,0,0
48471,2014-04-03 21:38:00,40.7355,-73.9927,0,1,0,0,0,0
522205,2014-04-27 00:45:00,40.7256,-73.992,0,0,0,1,0,0
51105,2014-04-04 12:16:00,40.7339,-73.9549,0,1,0,0,0,0
151466,2014-04-23 06:02:00,40.72,-74.0079,0,1,0,0,0,0
475575,2014-04-21 08:10:00,40.7339,-73.9806,0,0,0,1,0,0
141863,2014-04-21 10:45:00,40.7768,-73.9775,0,1,0,0,0,0
433645,2014-04-15 07:23:00,40.7209,-74.0039,0,0,0,1,0,0
470563,2014-04-20 05:07:00,40.7448,-74.0013,0,0,0,1,0,0
343100,2014-04-03 12:32:00,40.7588,-73.9816,0,0,0,1,0,0
503619,2014-04-25 06:32:00,40.6746,-73.9588,0,0,0,1,0,0
486480,2014-04-23 04:37:00,40.7628,-73.9822,0,0,0,1,0,0
261219,2014-04-12 09:49:00,40.6833,-73.9929,0,0,1,0,0,0
403093,2014-04-10 17:17:00,40.4002,-74.3632,0,0,0,1,0,-1
423411,2014-04-13 01:53:00,40.7377,-74.0081,0,0,0,1,0,0
329460,2014-04-01 14:18:00,40.7419,-73.9943,0,0,0,1,0,0
198000,2014-04-29 08:13:00,40.7479,-73.9998,0,1,0,0,0,0
176780,2014-04-26 01:47:00,40.7182,-73.9893,0,1,0,0,0,0
196315,2014-04-28 21:19:00,40.7121,-74.008,0,1,0,0,0,0
47426,2014-04-03 19:04:00,40.7261,-73.9951,0,1,0,0,0,0
271221,2014-04-15 17:55:00,40.7164,-74.0344,0,0,1,0,0,0
224444,2014-04-02 17:32:00,40.7636,-73.9751,0,0,1,0,0,0
389947,2014-04-08 19:46:00,40.686,-73.92,0,0,0,1,0,0
409877,2014-04-11 13:55:00,40.7646,-73.9707,0,0,0,1,0,0
282276,2014-04-18 16:51:00,40.7283,-74.0072,0,0,1,0,0,0
376314,2014-04-07 05:14:00,40.8268,-73.8769,0,0,0,1,0,-1
234373,2014-04-04 20:56:00,40.6715,-73.9611,0,0,1,0,0,0
390860,2014-04-08 21:54:00,40.7279,-73.9991,0,0,0,1,0,0
211052,2014-04-30 15:16:00,40.7681,-73.9825,0,1,0,0,0,0
310188,2014-04-26 22:20:00,40.7214,-74.0018,0,0,1,0,0,0
516816,2014-04-26 16:35:00,40.7225,-73.9976,0,0,0,1,0,0
347091,2014-04-03 19:47:00,40.7403,-74.0058,0,0,0,1,0,0
436903,2014-04-15 16:38:00,40.7665,-73.9527,0,0,0,1,0,0
425623,2014-04-13 15:43:00,40.7128,-73.9527,0,0,0,1,0,0
556761,2014-04-07 07:11:00,40.7729,-73.8857,0,0,0,0,1,0
427097,2014-04-13 20:35:00,40.7407,-74.0076,0,0,0,1,0,0
562432,2014-04-25 18:13:00,40.7601,-73.9809,0,0,0,0,1,0
409693,2014-04-11 13:24:00,40.8929,-73.8994,0,0,0,1,0,0
427804,2014-04-14 03:22:00,40.722,-73.9964,0,0,0,1,0,0
162897,2014-04-24 17:35:00,40.7331,-73.9946,0,1,0,0,0,0
175126,2014-04-25 22:51:00,40.7455,-73.9899,0,1,0,0,0,0
401493,2014-04-10 14:32:00,40.7615,-73.9668,0,0,0,1,0,0
175581,2014-04-25 23:26:00,40.742,-74.0039,0,1,0,0,0,0
388231,2014-04-08 16:02:00,40.7375,-74.0079,0,0,0,1,0,0
133481,2014-04-19 13:52:00,40.7121,-73.9661,0,1,0,0,0,0
174958,2014-04-25 22:40:00,40.7437,-73.9946,0,1,0,0,0,0
180322,2014-04-26 16:40:00,40.7587,-73.9771,0,1,0,0,0,0
143447,2014-04-21 17:20:00,40.7557,-73.9752,0,1,0,0,0,0
544378,2014-04-30 11:05:00,40.7391,-73.9969,0,0,0,1,0,0
269173,2014-04-15 07:31:00,40.645,-73.7819,0,0,1,0,0,1
205648,2014-04-30 04:59:00,40.7163,-74.0149,0,1,0,0,0,0
38985,2014-04-01 21:38:00,40.7195,-73.9866,0,1,0,0,0,0
454620,2014-04-17 19:36:00,40.6161,-74.0283,0,0,0,1,0,0
287607,2014-04-20 16:12:00,40.7406,-74.0057,0,0,1,0,0,0
29544,2014-04-26 19:11:00,40.7421,-74.0046,1,0,0,0,0,0
17153,2014-04-15 14:00:00,40.7922,-73.9657,1,0,0,0,0,0
391050,2014-04-08 22:33:00,40.688,-74.1829,0,0,0,1,0,2
361776,2014-04-05 00:49:00,40.7056,-73.9377,0,0,0,1,0,0
179092,2014-04-26 14:10:00,40.7114,-74.0055,0,1,0,0,0,0
87761,2014-04-11 08:24:00,40.7213,-73.9796,0,1,0,0,0,0
460022,2014-04-18 15:29:00,40.7556,-73.9709,0,0,0,1,0,0
107828,2014-04-15 10:27:00,40.7512,-73.9904,0,1,0,0,0,0
433273,2014-04-15 06:05:00,40.6686,-73.9781,0,0,0,1,0,0
449794,2014-04-17 08:04:00,40.7373,-74.0016,0,0,0,1,0,0
239715,2014-04-06 04:09:00,40.7424,-73.9797,0,0,1,0,0,0
417155,2014-04-12 12:48:00,40.7806,-73.9611,0,0,0,1,0,0
222789,2014-04-02 08:39:00,40.6988,-73.9312,0,0,1,0,0,0
179454,2014-04-26 15:11:00,40.7245,-73.9799,0,1,0,0,0,0
505573,2014-04-25 12:47:00,40.7941,-73.9197,0,0,0,1,0,0
268741,2014-04-14 23:20:00,40.68,-73.9746,0,0,1,0,0,0
235632,2014-04-05 02:24:00,40.7402,-74.0058,0,0,1,0,0,0
556729,2014-04-06 21:18:00,40.7438,-73.9926,0,0,0,0,1,0
179102,2014-04-26 14:12:00,40.7426,-73.9921,0,1,0,0,0,0
507120,2014-04-25 16:22:00,40.7549,-73.9882,0,0,0,1,0,0
383309,2014-04-07 20:29:00,40.7252,-74.0057,0,0,0,1,0,0
4617,2014-04-04 15:37:00,40.7641,-73.9711,1,0,0,0,0,0
350389,2014-04-04 06:16:00,40.7103,-73.9634,0,0,0,1,0,0
146316,2014-04-22 09:19:00,40.719,-73.9848,0,1,0,0,0,0
350142,2014-04-04 05:07:00,40.6921,-73.9686,0,0,0,1,0,0
113791,2014-04-16 08:10:00,40.7227,-73.9831,0,1,0,0,0,0
160360,2014-04-24 11:26:00,40.7474,-73.9878,0,1,0,0,0,0
383159,2014-04-07 20:21:00,40.759,-73.9724,0,0,0,1,0,0
264303,2014-04-13 02:04:00,40.6812,-74.0045,0,0,1,0,0,0
497132,2014-04-24 14:03:00,40.7612,-73.9712,0,0,0,1,0,0
173291,2014-04-25 20:28:00,40.7635,-73.9869,0,1,0,0,0,0
64092,2014-04-06 14:37:00,40.7531,-73.9649,0,1,0,0,0,0
465241,2014-04-19 09:19:00,40.774,-73.9632,0,0,0,1,0,0
350212,2014-04-04 05:34:00,40.7761,-73.9555,0,0,0,1,0,0
126554,2014-04-18 08:23:00,40.74,-73.9988,0,1,0,0,0,0
509536,2014-04-25 19:57:00,40.7284,-74.0054,0,0,0,1,0,0
28306,2014-04-25 20:34:00,40.7198,-73.9987,1,0,0,0,0,0
526343,2014-04-27 19:54:00,40.7388,-74.0081,0,0,0,1,0,0
454876,2014-04-17 20:05:00,40.7385,-73.9878,0,0,0,1,0,0
356943,2014-04-04 18:24:00,40.7235,-74.2872,0,0,0,1,0,-1
384488,2014-04-07 23:33:00,40.7331,-74.0005,0,0,0,1,0,0
526892,2014-04-27 22:13:00,40.6449,-73.7823,0,0,0,1,0,1
416612,2014-04-12 10:28:00,40.7376,-73.9841,0,0,0,1,0,0
339505,2014-04-02 20:36:00,40.7499,-74.0274,0,0,0,1,0,0
507252,2014-04-25 16:36:00,40.7537,-73.9804,0,0,0,1,0,0
494634,2014-04-24 06:32:00,40.8006,-73.9702,0,0,0,1,0,0
525426,2014-04-27 16:42:00,40.6952,-74.1792,0,0,0,1,0,2
241629,2014-04-06 21:16:00,40.7759,-73.9899,0,0,1,0,0,0
515773,2014-04-26 14:37:00,40.716,-74.0039,0,0,0,1,0,0
95912,2014-04-12 17:28:00,40.7365,-73.9988,0,1,0,0,0,0
39803,2014-04-02 07:17:00,40.7227,-74.0104,0,1,0,0,0,0
145662,2014-04-22 07:00:00,40.787,-73.9693,0,1,0,0,0,0
419785,2014-04-12 18:52:00,40.7734,-73.9552,0,0,0,1,0,0
496682,2014-04-24 12:41:00,40.7273,-74.0073,0,0,0,1,0,0
427955,2014-04-14 05:07:00,40.7134,-73.9563,0,0,0,1,0,0
524642,2014-04-27 14:29:00,40.7249,-74.0007,0,0,0,1,0,0
157721,2014-04-23 21:40:00,40.7496,-74.0428,0,1,0,0,0,0
116263,2014-04-16 17:24:00,40.7051,-74.0165,0,1,0,0,0,0
385792,2014-04-08 07:46:00,40.7586,-73.9931,0,0,0,1,0,0
483714,2014-04-22 17:23:00,40.7527,-73.9874,0,0,0,1,0,0
38617,2014-04-01 19:48:00,40.7553,-73.9813,0,1,0,0,0,0
278759,2014-04-17 17:37:00,40.7727,-73.9653,0,0,1,0,0,0
86157,2014-04-10 21:33:00,40.7545,-73.9688,0,1,0,0,0,0
560149,2014-04-18 05:14:00,40.6461,-73.7769,0,0,0,0,1,1
189384,2014-04-27 17:01:00,40.7619,-73.966,0,1,0,0,0,0
302529,2014-04-25 07:29:00,40.7236,-74.0102,0,0,1,0,0,0
95885,2014-04-12 17:25:00,40.7819,-73.9814,0,1,0,0,0,0
85865,2014-04-10 20:56:00,40.7522,-73.9797,0,1,0,0,0,0
138403,2014-04-20 13:20:00,40.7384,-73.9971,0,1,0,0,0,0
99989,2014-04-13 08:51:00,40.6975,-73.9639,0,1,0,0,0,0
354297,2014-04-04 15:24:00,40.7509,-73.9807,0,0,0,1,0,0
557151,2014-04-08 15:06:00,40.7455,-73.9871,0,0,0,0,1,0
266665,2014-04-14 07:16:00,40.7535,-73.9673,0,0,1,0,0,0
225604,2014-04-02 22:17:00,40.7065,-73.9592,0,0,1,0,0,0
451505,2014-04-17 14:03:00,40.7902,-73.9668,0,0,0,1,0,0
224801,2014-04-02 18:41:00,40.7143,-74.0098,0,0,1,0,0,0
497696,2014-04-24 15:22:00,40.7404,-73.9928,0,0,0,1,0,0
282489,2014-04-18 17:54:00,40.7233,-74.0063,0,0,1,0,0,0
230003,2014-04-03 23:44:00,40.7235,-74.0095,0,0,1,0,0,0
276593,2014-04-17 05:40:00,40.7338,-73.9899,0,0,1,0,0,0
58417,2014-04-05 15:52:00,40.7448,-73.9788,0,1,0,0,0,0
137679,2014-04-20 09:25:00,40.6817,-73.9962,0,1,0,0,0,0
516690,2014-04-26 16:20:00,40.7256,-74.001,0,0,0,1,0,0
102499,2014-04-13 21:55:00,40.7359,-73.9874,0,1,0,0,0,0
541447,2014-04-30 03:10:00,40.7557,-73.9898,0,0,0,1,0,0
479274,2014-04-21 21:39:00,40.7676,-73.9929,0,0,0,1,0,0
27425,2014-04-25 08:40:00,40.7436,-73.977,1,0,0,0,0,0
521906,2014-04-27 00:11:00,40.7473,-73.997,0,0,0,1,0,0
160197,2014-04-24 10:43:00,41.017,-73.7182,0,1,0,0,0,-1
477113,2014-04-21 15:11:00,40.7767,-73.953,0,0,0,1,0,0
