,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,scale_clarity,scale_color,validate_z
23339,23340,1.01,Premium,E,IF,62.6,58.0,11387.0,6.37,6.44,4.01,7,5,False
23340,23341,0.3,Very Good,H,SI1,61.3,58.0,421.0,4.29,4.33,2.64,2,2,False
23341,23342,0.3,Very Good,H,SI1,63.0,54.0,421.0,4.27,4.3,2.7,2,2,False
23342,23343,0.3,Very Good,H,SI2,63.4,55.0,422.0,4.26,4.22,2.69,1,2,False
23343,23344,0.3,Ideal,G,SI2,61.8,57.0,422.0,4.31,4.33,2.67,1,3,False
23344,23345,0.3,Ideal,G,SI2,62.1,58.0,422.0,4.27,4.3,2.66,1,3,False
23345,23346,0.3,Ideal,G,SI2,61.4,56.0,422.0,4.33,4.34,2.66,1,3,False
23346,23347,0.3,Ideal,G,SI2,61.9,57.0,422.0,4.28,4.31,2.66,1,3,False
23347,23348,0.3,Ideal,G,SI2,62.0,55.0,422.0,4.28,4.33,2.67,1,3,False
23348,23349,0.3,Ideal,G,SI2,61.6,56.0,422.0,4.32,4.35,2.67,1,3,False
23349,23350,0.3,Ideal,I,SI1,61.7,57.0,422.0,4.3,4.32,2.66,2,1,False
23350,23351,0.3,Ideal,I,SI1,61.9,58.0,422.0,4.27,4.32,2.66,2,1,False
23351,23352,0.3,Ideal,I,SI1,61.9,57.0,422.0,4.28,4.31,2.66,2,1,False
23352,23353,0.3,Ideal,I,SI1,61.9,57.0,422.0,4.29,4.31,2.66,2,1,False
23353,23354,0.3,Ideal,I,SI1,62.5,58.0,422.0,4.25,4.29,2.67,2,1,False
23354,23355,0.3,Ideal,I,SI1,61.2,58.0,422.0,4.28,4.31,2.63,2,1,False
23355,23356,0.3,Ideal,I,SI1,61.5,57.0,422.0,4.3,4.35,2.66,2,1,False
23356,23357,0.3,Ideal,I,SI1,61.9,57.0,422.0,4.3,4.32,2.67,2,1,False
23357,23358,0.3,Ideal,G,SI1,62.1,53.0,422.0,4.32,4.37,2.7,2,3,False
23358,23359,0.3,Ideal,G,SI1,62.2,55.0,422.0,4.27,4.32,2.67,2,3,False
23359,23360,0.3,Ideal,G,SI1,60.9,57.0,422.0,4.34,4.39,2.66,2,3,False
23360,23361,0.26,Very Good,G,VS2,61.7,57.0,423.0,4.11,4.15,2.55,3,3,False
23361,23362,0.26,Very Good,G,VS1,62.4,56.0,423.0,4.08,4.1,2.55,4,3,False
23362,23363,0.23,Ideal,H,VS1,61.2,55.0,423.0,3.94,3.97,2.42,4,2,False
23363,23364,0.23,Ideal,E,VS2,62.6,57.0,423.0,3.88,3.92,2.44,3,5,False
23364,23365,0.31,Ideal,J,VS1,61.2,55.0,424.0,4.37,4.39,2.68,4,0,False
23365,23366,0.31,Ideal,J,VS1,62.1,55.0,424.0,4.35,4.38,2.71,4,0,False
23366,23367,0.31,Ideal,I,VS1,61.7,55.0,424.0,4.36,4.39,2.7,4,1,False
23367,23368,0.3,Ideal,H,SI1,61.3,59.0,425.0,4.29,4.33,2.64,2,2,False
23368,23369,0.23,Good,F,VVS2,62.3,61.0,425.0,3.93,3.94,2.45,5,4,False
23369,23370,0.23,Good,F,VVS2,64.5,55.0,425.0,3.83,3.86,2.48,5,4,False
23370,23371,0.33,Ideal,D,SI2,62.9,56.0,631.0,4.43,4.41,2.78,1,6,False
23371,23372,0.33,Ideal,D,SI2,62.4,56.0,631.0,4.44,4.41,2.76,1,6,False
23372,23373,0.33,Premium,D,SI2,60.7,56.0,631.0,4.46,4.43,2.7,1,6,False
23373,23374,0.33,Premium,D,SI2,62.1,58.0,631.0,4.43,4.4,2.74,1,6,False
23374,23375,0.33,Ideal,D,SI2,62.4,57.0,631.0,4.42,4.39,2.75,1,6,False
23375,23376,0.33,Very Good,D,SI2,63.3,53.0,631.0,4.42,4.39,2.79,1,6,False
23376,23377,0.33,Ideal,G,SI1,61.4,57.0,631.0,4.48,4.45,2.74,2,3,False
23377,23378,0.33,Premium,G,SI1,61.6,57.0,631.0,4.45,4.42,2.73,2,3,False
23378,23379,0.33,Premium,G,SI1,62.3,59.0,631.0,4.44,4.39,2.75,2,3,False
23379,23380,0.33,Very Good,G,SI1,63.2,57.0,631.0,4.44,4.39,2.79,2,3,False
23380,23381,0.36,Premium,H,VS1,60.5,59.0,631.0,4.6,4.63,2.79,4,2,False
23381,23382,0.36,Good,E,SI1,63.1,58.0,631.0,4.49,4.54,2.85,2,5,False
23382,23383,0.36,Ideal,E,SI1,61.9,56.0,631.0,4.53,4.58,2.82,2,5,False
23383,23384,0.36,Very Good,E,SI1,60.8,59.0,631.0,4.56,4.59,2.78,2,5,False
23384,23385,0.36,Ideal,E,SI1,61.4,57.0,631.0,4.56,4.59,2.81,2,5,False
23385,23386,0.4,Premium,F,SI2,62.6,60.0,631.0,4.65,4.68,2.92,1,4,False
23386,23387,0.3,Good,I,IF,63.3,57.0,631.0,4.23,4.3,2.7,7,1,False
23387,23388,0.3,Good,I,IF,63.3,56.0,631.0,4.21,4.26,2.68,7,1,False
23388,23389,0.4,Very Good,J,VS1,63.0,58.0,631.0,4.66,4.7,2.95,4,0,False
23389,23390,0.36,Very Good,E,SI1,62.9,56.0,631.0,4.52,4.57,2.86,2,5,False
23390,23391,0.36,Ideal,E,SI1,62.4,55.0,631.0,4.55,4.58,2.85,2,5,False
23391,23392,0.36,Very Good,E,SI1,62.4,55.0,631.0,4.52,4.55,2.83,2,5,False
23392,23393,0.4,Ideal,J,VS1,62.6,55.0,631.0,4.71,4.75,2.96,4,0,False
23393,23394,0.36,Very Good,E,SI1,61.3,56.0,631.0,4.58,4.62,2.82,2,5,False
23394,23395,0.36,Very Good,E,VS2,59.9,55.0,631.0,4.66,4.69,2.8,3,5,False
23395,23396,0.36,Premium,E,SI1,60.9,60.0,631.0,4.56,4.61,2.79,2,5,False
23396,23397,0.4,Premium,J,VS1,60.7,60.0,631.0,4.76,4.79,2.9,4,0,False
23397,23398,0.36,Very Good,E,VS2,62.9,56.0,631.0,4.52,4.54,2.85,3,5,False
23398,23399,0.36,Ideal,E,SI1,62.0,57.0,631.0,4.53,4.57,2.82,2,5,False
23399,23400,0.36,Ideal,H,VS1,61.8,57.0,631.0,4.56,4.6,2.83,4,2,False
23400,23401,1.13,Ideal,E,VVS2,60.1,59.0,11387.0,6.77,6.81,4.08,5,5,False
23401,23402,1.31,Premium,G,VVS2,62.7,59.0,11389.0,6.96,6.92,4.35,5,3,False
23402,23403,1.71,Very Good,I,VS2,63.4,59.0,11389.0,7.53,7.45,4.75,3,1,False
23403,23404,2.02,Very Good,I,SI2,63.3,59.0,11390.0,7.93,8.0,5.04,1,1,False
23404,23405,1.52,Very Good,J,VVS2,62.1,60.0,11392.0,7.33,7.36,4.56,5,0,False
23405,23406,1.3,Premium,F,VS1,62.5,58.0,11392.0,6.97,6.94,4.35,4,4,False
23406,23407,1.21,Premium,E,VVS2,61.9,58.0,11395.0,6.84,6.79,4.22,5,5,False
23407,23408,1.5,Good,F,SI1,60.5,62.0,11399.0,7.32,7.38,4.45,2,4,False
23408,23409,2.0,Good,I,SI2,64.2,52.0,11400.0,7.91,7.88,5.07,1,1,False
23409,23410,1.01,Ideal,E,VVS2,61.7,57.0,11400.0,6.42,6.44,3.97,5,5,False
23410,23411,1.67,Premium,I,VS1,61.1,58.0,11400.0,7.69,7.6,4.67,4,1,False
23411,23412,1.28,Ideal,G,IF,62.0,55.6,11401.0,6.94,6.96,4.31,7,3,False
23412,23413,1.12,Ideal,F,VVS1,61.0,56.0,11403.0,6.71,6.74,4.1,6,4,False
23413,23414,2.0,Very Good,J,SI1,61.9,59.0,11404.0,7.96,8.0,4.94,2,0,False
23414,23415,1.52,Ideal,F,VS2,62.3,55.0,11405.0,7.37,7.33,4.58,3,4,False
23415,23416,1.5,Ideal,F,SI1,62.0,53.0,11405.0,7.32,7.29,4.53,2,4,False
23416,23417,2.01,Very Good,J,SI2,60.6,60.0,11406.0,8.11,8.19,4.94,1,0,False
23417,23418,1.83,Ideal,J,VS2,62.0,56.0,11406.0,7.84,7.9,4.88,3,0,False
23418,23419,1.53,Very Good,E,SI1,63.5,58.0,11406.0,7.35,7.29,4.65,2,5,False
23419,23420,1.33,Ideal,D,VS2,62.8,56.0,11409.0,7.08,7.03,4.43,3,6,False
23420,23421,1.53,Premium,H,VS1,60.8,59.0,11413.0,7.41,7.36,4.49,4,2,False
23421,23422,2.0,Premium,F,SI2,61.5,59.0,11413.0,8.03,7.95,4.92,1,4,False
23422,23423,1.57,Premium,H,VS2,62.2,58.0,11415.0,7.45,7.4,4.62,3,2,False
23423,23424,1.18,Ideal,F,VVS2,60.6,55.0,11415.0,6.84,6.88,4.16,5,4,False
23424,23425,1.86,Very Good,H,SI2,62.3,57.0,11416.0,7.82,7.85,4.88,1,2,False
23425,23426,1.05,Very Good,F,IF,59.7,55.0,11417.0,6.66,6.73,4.0,7,4,False
23426,23427,1.23,Ideal,G,VVS1,61.4,55.0,11417.0,6.89,6.93,4.24,6,3,False
23427,23428,1.32,Ideal,G,VVS2,62.3,57.0,11419.0,6.96,7.04,4.36,5,3,False
23428,23429,1.58,Ideal,H,VS2,63.0,56.0,11419.0,7.39,7.46,4.68,3,2,False
23429,23430,1.28,Ideal,E,VS1,61.7,57.0,11419.0,6.93,6.97,4.29,4,5,False
23430,23431,1.02,Very Good,E,IF,58.1,59.0,11420.0,6.71,6.75,3.91,7,5,False
23431,23432,1.53,Premium,G,SI1,62.3,58.0,11421.0,7.35,7.3,4.56,2,3,False
23432,23433,1.25,Ideal,E,VS2,60.7,56.0,11422.0,6.97,6.99,4.24,3,5,False
23433,23434,1.62,Very Good,H,VS2,59.6,59.0,11427.0,7.59,7.67,4.55,3,2,False
23434,23435,1.58,Ideal,D,SI2,62.5,55.0,11428.0,7.39,7.45,4.64,1,6,False
23435,23436,1.55,Premium,H,VS2,61.7,59.0,11428.0,7.44,7.4,4.58,3,2,False
23436,23437,1.18,Very Good,F,VVS2,60.1,58.0,11430.0,6.88,6.92,4.15,5,4,False
23437,23438,1.23,Premium,F,VVS2,61.6,59.0,11430.0,6.8,6.9,4.22,5,4,False
23438,23439,1.55,Ideal,I,VVS2,61.3,59.0,11430.0,7.41,7.46,4.56,5,1,False
23439,23440,1.7,Very Good,D,SI2,60.8,59.0,11431.0,7.76,7.83,4.75,1,6,False
23440,23441,1.53,Ideal,I,VS2,61.5,56.0,11434.0,7.39,7.44,4.55,3,1,False
23441,23442,1.07,Ideal,F,IF,62.0,57.0,11434.0,6.52,6.57,4.06,7,4,False
23442,23443,1.42,Premium,G,VS1,62.1,56.0,11434.0,7.27,7.22,4.5,4,3,False
23443,23444,1.51,Premium,H,VS2,60.2,60.0,11435.0,7.33,7.35,4.42,3,2,False
23444,23445,1.51,Premium,H,VS2,62.3,59.0,11435.0,7.28,7.32,4.55,3,2,False
23445,23446,1.51,Ideal,H,VS2,62.2,57.0,11435.0,7.29,7.33,4.55,3,2,False
23446,23447,1.58,Ideal,I,VVS1,61.9,55.0,11435.0,7.47,7.51,4.64,6,1,False
23447,23448,1.2,Premium,E,VVS2,61.4,56.0,11435.0,6.94,6.83,4.23,5,5,False
23448,23449,1.6,Ideal,E,SI1,61.9,54.0,11437.0,7.56,7.5,4.66,2,5,False
23449,23450,1.59,Premium,H,VS2,62.1,58.0,11437.0,7.48,7.42,4.63,3,2,False
23450,23451,1.59,Ideal,H,VS2,60.7,61.0,11437.0,7.56,7.5,4.57,3,2,False
23451,23452,1.5,Very Good,D,SI1,62.7,59.0,11442.0,7.21,7.24,4.53,2,6,False
23452,23453,1.5,Very Good,D,SI1,60.7,62.0,11442.0,7.3,7.33,4.44,2,6,False
23453,23454,1.01,Ideal,D,VVS2,61.9,56.0,11442.0,6.41,6.45,3.98,5,6,False
23454,23455,1.91,Ideal,J,SI1,60.7,56.0,11447.0,8.01,8.09,4.89,2,0,False
23455,23456,1.42,Very Good,G,VS1,62.7,55.0,11452.0,7.11,7.17,4.48,4,3,False
23456,23457,1.53,Very Good,H,VS2,60.9,63.0,11452.0,7.37,7.41,4.5,3,2,False
23457,23458,1.21,Very Good,F,VVS2,61.0,58.0,11455.0,6.89,6.92,4.21,5,4,False
23458,23459,1.71,Ideal,I,VS2,60.5,56.0,11455.0,7.71,7.73,4.67,3,1,False
23459,23460,1.2,Ideal,F,VVS1,62.0,56.0,11455.0,6.76,6.82,4.21,6,4,False
23460,23461,1.72,Premium,H,VS2,59.5,60.0,11455.0,7.79,7.75,4.62,3,2,False
23461,23462,1.62,Premium,H,SI1,62.2,58.0,11455.0,7.5,7.46,4.65,2,2,False
23462,23463,1.2,Very Good,E,VVS2,63.2,56.0,11456.0,6.73,6.78,4.27,5,5,False
23463,23464,1.31,Ideal,G,VVS2,59.2,59.0,11459.0,7.12,7.18,4.23,5,3,False
23464,23465,1.81,Premium,H,SI2,62.0,60.0,11460.0,7.79,7.75,4.82,1,2,False
23465,23466,1.51,Very Good,E,SI1,62.8,59.0,11460.0,7.26,7.3,4.57,2,5,False
23466,23467,1.51,Good,E,SI1,63.1,58.0,11460.0,7.23,7.28,4.58,2,5,False
23467,23468,2.02,Premium,J,SI2,62.7,60.0,11463.0,7.98,8.1,5.04,1,0,False
23468,23469,1.5,Premium,H,VS2,61.8,59.0,11464.0,7.35,7.3,4.53,3,2,False
23469,23470,1.51,Ideal,G,SI1,61.1,57.0,11465.0,7.46,7.4,4.54,2,3,False
23470,23471,1.23,Ideal,G,VVS1,59.5,57.0,11469.0,7.0,6.98,4.16,6,3,False
23471,23472,1.57,Premium,H,VS2,61.0,59.0,11470.0,7.5,7.54,4.59,3,2,False
23472,23473,1.53,Ideal,E,SI1,61.0,55.0,11470.0,7.44,7.49,4.55,2,5,False
23473,23474,2.03,Ideal,I,SI1,62.9,55.0,11472.0,8.11,8.04,5.08,2,1,False
23474,23475,2.16,Premium,H,SI2,62.3,57.0,11473.0,8.29,8.22,5.14,1,2,False
23475,23476,1.07,Very Good,E,IF,58.6,63.0,11475.0,6.7,6.79,3.95,7,5,False
23476,23477,2.02,Very Good,J,SI2,63.5,57.0,11475.0,7.94,8.02,5.07,1,0,False
23477,23478,1.13,Ideal,D,VS1,61.2,57.0,11477.0,6.7,6.72,4.1,4,6,False
23478,23479,1.28,Very Good,G,VVS2,59.5,56.0,11478.0,7.12,7.16,4.25,5,3,False
23479,23480,1.01,Premium,D,VVS1,59.3,59.0,11480.0,6.56,6.53,3.88,6,6,False
23480,23481,1.51,Premium,G,VS2,60.4,58.0,11480.0,7.38,7.43,4.47,3,3,False
23481,23482,1.7,Premium,I,VVS2,61.8,61.0,11481.0,7.57,7.5,4.66,5,1,False
23482,23483,1.5,Premium,F,SI1,61.4,59.0,11484.0,7.31,7.34,4.5,2,4,False
23483,23484,1.99,Premium,G,SI2,59.1,61.0,11486.0,8.08,8.05,4.77,1,3,False
23484,23485,1.51,Good,E,SI1,62.8,59.0,11487.0,7.16,7.2,4.51,2,5,False
23485,23486,1.54,Ideal,G,VS2,61.5,57.0,11487.0,7.44,7.41,4.57,3,3,False
23486,23487,1.6,Premium,G,VS2,62.2,59.0,11489.0,7.45,7.48,4.64,3,3,False
23487,23488,1.5,Premium,D,SI1,60.5,59.0,11489.0,7.44,7.39,4.49,2,6,False
23488,23489,1.5,Ideal,E,SI1,62.0,55.0,11489.0,7.4,7.32,4.56,2,5,False
23489,23490,1.5,Fair,E,SI1,56.2,58.0,11489.0,7.71,7.6,4.3,2,5,False
23490,23491,1.58,Premium,H,VS1,61.7,59.0,11491.0,7.48,7.42,4.6,4,2,False
23491,23492,1.01,Premium,E,IF,62.6,58.0,11491.0,6.44,6.37,4.01,7,5,False
23492,23493,1.43,Ideal,H,VS1,62.0,55.0,11498.0,7.21,7.28,4.49,4,2,False
23493,23494,2.07,Ideal,J,VS2,62.2,56.0,11500.0,8.2,8.16,5.09,3,0,False
23494,23495,1.02,Ideal,E,IF,62.6,57.0,11500.0,6.41,6.47,4.03,7,5,False
23495,23496,2.29,Very Good,H,SI2,63.4,57.0,11502.0,8.4,8.33,5.3,1,2,False
23496,23497,1.24,Ideal,G,VVS1,62.1,56.0,11503.0,6.86,6.91,4.28,6,3,False
23497,23498,1.5,Good,G,VS2,58.8,64.0,11508.0,7.43,7.4,4.36,3,3,False
23498,23499,1.5,Good,G,VS2,63.8,56.0,11508.0,7.2,7.15,4.58,3,3,False
23499,23500,1.6,Premium,H,VS2,62.6,58.0,11508.0,7.5,7.45,4.68,3,2,False
23500,23501,2.0,Very Good,J,SI2,62.8,57.0,11510.0,8.02,8.05,5.04,1,0,False
23501,23502,1.52,Ideal,G,SI1,63.0,55.0,11510.0,7.31,7.38,4.63,2,3,False
23502,23503,1.04,Ideal,D,VVS2,60.9,57.0,11511.0,6.54,6.6,4.0,5,6,False
23503,23504,1.25,Ideal,G,IF,60.2,54.0,11511.0,6.99,7.03,4.22,7,3,False
23504,23505,1.51,Very Good,I,VVS1,62.0,58.0,11512.0,7.27,7.31,4.52,6,1,False
23505,23506,1.51,Good,H,VS1,59.1,58.0,11512.0,7.48,7.52,4.43,4,2,False
23506,23507,1.7,Very Good,I,VS1,60.6,59.0,11514.0,7.64,7.67,4.64,4,1,False
23507,23508,1.52,Premium,H,VS1,61.4,58.0,11516.0,7.3,7.44,4.55,4,2,False
23508,23509,1.06,Very Good,E,IF,62.7,58.0,11518.0,6.48,6.54,4.08,7,5,False
23509,23510,1.7,Premium,I,VS2,61.4,59.0,11519.0,7.6,7.68,4.69,3,1,False
23510,23511,1.7,Premium,I,VS2,60.7,59.0,11519.0,7.63,7.7,4.65,3,1,False
23511,23512,1.4,Good,G,VVS2,63.4,59.0,11519.0,7.04,7.12,4.49,5,3,False
23512,23513,1.86,Premium,H,SI2,62.3,57.0,11520.0,7.85,7.82,4.88,1,2,False
23513,23514,2.19,Good,I,SI2,63.7,57.0,11522.0,8.23,8.19,5.23,1,1,False
23514,23515,1.56,Ideal,G,SI1,61.2,56.0,11522.0,7.49,7.51,4.59,2,3,True
23515,23516,1.57,Ideal,F,SI1,62.4,56.0,11523.0,7.46,7.41,4.64,2,4,False
23516,23517,1.57,Premium,F,SI1,62.0,58.0,11523.0,7.47,7.41,4.61,2,4,False
23517,23518,1.5,Good,G,VS1,63.8,59.0,11524.0,7.16,7.22,4.59,4,3,False
23518,23519,1.53,Ideal,F,SI1,61.9,55.0,11525.0,7.43,7.36,4.58,2,4,False
23519,23520,1.53,Ideal,F,SI1,62.5,57.0,11525.0,7.38,7.31,4.59,2,4,False
23520,23521,2.01,Good,J,VS1,63.7,59.0,11526.0,7.93,7.86,5.03,4,0,False
23521,23522,1.58,Ideal,I,VVS1,61.7,53.0,11526.0,7.52,7.53,4.65,6,1,False
23522,23523,1.54,Very Good,H,VS2,62.1,62.0,11527.0,7.31,7.38,4.56,3,2,False
23523,23524,1.38,Ideal,G,VS1,62.2,54.0,11527.0,7.18,7.14,4.45,4,3,False
23524,23525,1.2,Ideal,G,VVS2,60.9,56.0,11530.0,6.86,6.91,4.19,5,3,False
23525,23526,1.2,Ideal,G,VVS2,61.0,56.0,11530.0,6.86,6.88,4.19,5,3,False
23526,23527,1.56,Ideal,H,VS2,61.5,56.0,11531.0,7.46,7.5,4.6,3,2,False
23527,23528,1.31,Ideal,G,VVS2,60.9,56.0,11531.0,7.17,7.07,4.32,5,3,False
23528,23529,1.51,Very Good,G,VS2,62.1,57.0,11532.0,7.37,7.32,4.5,3,3,False
23529,23530,1.5,Very Good,E,SI1,61.4,59.0,11533.0,7.24,7.41,4.5,2,5,False
23530,23531,1.23,Premium,F,VVS2,61.6,59.0,11534.0,6.9,6.8,4.22,5,4,False
23531,23532,1.63,Premium,I,VS1,61.1,57.0,11534.0,7.7,7.58,4.67,4,1,False
23532,23533,1.6,Very Good,E,SI2,62.5,54.0,11537.0,7.5,7.55,4.7,1,5,False
23533,23534,1.03,Premium,E,VVS1,58.8,59.0,11538.0,6.63,6.6,3.89,6,5,False
23534,23535,1.51,Ideal,H,VS2,62.2,57.0,11540.0,7.33,7.29,4.55,3,2,False
23535,23536,1.51,Premium,H,VS2,60.2,60.0,11540.0,7.35,7.33,4.42,3,2,False
23536,23537,1.51,Premium,H,VS2,62.3,59.0,11540.0,7.32,7.28,4.55,3,2,False
23537,23538,1.51,Ideal,H,VS2,60.6,57.0,11540.0,7.46,7.45,4.52,3,2,False
23538,23539,2.0,Premium,G,SI2,61.4,59.0,11544.0,8.14,8.06,4.97,1,3,False
23539,23540,3.0,Good,E,I1,64.2,65.0,11548.0,9.08,8.96,5.79,0,5,False
23540,23541,1.14,Premium,F,VVS1,59.4,59.0,11549.0,6.87,6.8,4.06,6,4,False
23541,23542,1.1,Ideal,D,VVS2,62.2,57.0,11550.0,6.58,6.54,4.08,5,6,False
23542,23543,2.01,Good,J,SI2,63.4,59.0,11554.0,7.95,7.99,5.05,1,0,False
23543,23544,1.73,Very Good,I,SI1,60.9,59.0,11554.0,7.71,7.68,4.69,2,1,False
23544,23545,1.5,Good,E,SI1,58.5,59.0,11554.0,7.45,7.49,4.37,2,5,False
23545,23546,1.5,Ideal,H,VS1,61.0,56.8,11557.0,7.36,7.4,4.5,4,2,False
23546,23547,1.53,Very Good,H,VS2,60.9,63.0,11557.0,7.41,7.37,4.5,3,2,False
23547,23548,1.71,Ideal,I,VS2,60.5,56.0,11559.0,7.73,7.71,4.67,3,1,False
23548,23549,1.51,Very Good,F,SI1,60.7,60.0,11560.0,7.39,7.43,4.5,2,4,False
23549,23550,1.51,Very Good,F,SI1,62.8,59.0,11560.0,7.28,7.31,4.58,2,4,False
23550,23551,1.51,Very Good,F,SI1,63.0,61.0,11560.0,7.27,7.3,4.59,2,4,False
23551,23552,1.51,Good,F,SI1,60.9,61.0,11560.0,7.3,7.32,4.45,2,4,False
23552,23553,1.7,Very Good,H,SI1,63.6,59.0,11560.0,7.46,7.55,4.77,2,2,False
23553,23554,1.55,Premium,H,VS1,62.6,58.0,11562.0,7.4,7.34,4.61,4,2,False
23554,23555,1.51,Very Good,E,SI1,63.1,58.0,11565.0,7.28,7.23,4.58,2,5,False
23555,23556,1.51,Premium,E,SI1,62.6,55.0,11565.0,7.33,7.25,4.56,2,5,False
23556,23557,1.51,Premium,E,SI1,62.8,59.0,11565.0,7.3,7.26,4.57,2,5,False
23557,23558,1.51,Premium,E,SI1,61.5,61.0,11565.0,7.41,7.31,4.53,2,5,False
23558,23559,2.01,Very Good,J,SI1,63.4,57.0,11566.0,7.97,7.89,5.03,2,0,False
23559,23560,1.55,Premium,H,VS2,60.7,58.0,11567.0,7.51,7.47,4.55,3,2,False
23560,23561,1.21,Ideal,G,VVS1,61.5,56.0,11572.0,6.83,6.89,4.22,6,3,False
23561,23562,1.5,Ideal,G,SI1,62.8,54.0,11572.0,7.31,7.29,4.58,2,3,False
23562,23563,1.02,Ideal,D,VVS2,62.2,59.0,11573.0,6.41,6.46,4.0,5,6,False
23563,23564,1.54,Premium,G,SI1,60.5,61.0,11574.0,7.47,7.44,4.51,2,3,False
23564,23565,1.55,Ideal,I,VS2,61.8,55.0,11574.0,7.4,7.44,4.58,3,1,False
23565,23566,1.57,Premium,H,VS2,61.0,59.0,11575.0,7.54,7.5,4.59,3,2,False
23566,23567,1.75,Ideal,G,SI2,61.6,54.8,11576.0,7.73,7.78,4.78,1,3,False
23567,23568,2.09,Good,J,VS2,57.2,64.0,11576.0,8.51,8.46,4.85,3,0,False
23568,23569,1.5,Good,G,VS2,63.3,62.0,11577.0,7.08,7.2,4.52,3,3,False
23569,23570,1.63,Premium,G,SI1,59.9,60.0,11578.0,7.64,7.61,4.57,2,3,False
23570,23571,2.18,Premium,H,SI2,62.3,59.0,11579.0,8.37,8.26,5.18,1,2,False
23571,23572,1.51,Ideal,H,VS1,62.6,56.0,11580.0,7.28,7.32,4.57,4,2,False
23572,23573,1.28,Ideal,F,VS1,61.7,55.0,11580.0,7.01,6.98,4.32,4,4,False
23573,23574,1.4,Very Good,G,VS1,59.9,56.0,11584.0,7.31,7.34,4.39,4,3,False
23574,23575,1.32,Ideal,G,VS1,61.7,56.0,11584.0,7.04,7.07,4.35,4,3,False
23575,23576,1.5,Very Good,E,SI1,59.6,58.0,11586.0,7.38,7.41,4.41,2,5,False
23576,23577,1.62,Ideal,I,VVS2,62.7,54.0,11587.0,7.47,7.52,4.7,5,1,False
23577,23578,1.5,Premium,F,SI1,61.4,59.0,11588.0,7.34,7.31,4.5,2,4,False
23578,23579,1.44,Premium,G,VS1,61.8,57.0,11588.0,7.21,7.09,4.42,4,3,False
23579,23580,1.25,Very Good,G,VVS1,60.2,58.0,11589.0,6.97,7.04,4.22,6,3,False
23580,23581,2.72,Ideal,H,I1,59.6,55.0,11594.0,9.17,9.13,5.45,0,2,False
23581,23582,1.52,Very Good,D,SI1,62.0,58.0,11595.0,7.37,7.4,4.58,2,6,False
23582,23583,1.57,Ideal,G,SI1,61.8,55.0,11596.0,7.43,7.49,4.61,2,3,False
23583,23584,2.0,Fair,H,SI2,65.2,55.0,11600.0,7.9,7.85,5.13,1,2,False
23584,23585,1.24,Ideal,G,VVS2,61.1,56.0,11601.0,6.94,6.97,4.25,5,3,False
23585,23586,1.28,Very Good,F,VVS2,62.0,57.0,11602.0,6.92,7.01,4.32,5,4,False
23586,23587,1.55,Very Good,H,VS2,61.3,61.0,11602.0,7.39,7.46,4.55,3,2,False
23587,23588,2.01,Ideal,G,SI2,61.5,55.0,11602.0,8.15,8.11,5.0,1,3,False
23588,23589,1.57,Very Good,H,VS1,62.8,60.0,11605.0,7.36,7.44,4.65,4,2,False
23589,23590,1.7,Ideal,H,VS2,62.3,57.0,11605.0,7.68,7.65,4.78,3,2,False
23590,23591,1.02,Ideal,E,IF,62.6,57.0,11605.0,6.47,6.41,4.03,7,5,False
23591,23592,1.51,Premium,F,SI1,62.2,59.0,11607.0,7.34,7.3,4.55,2,4,False
23592,23593,1.75,Ideal,J,VVS2,62.0,55.0,11609.0,7.7,7.73,4.78,5,0,False
23593,23594,1.58,Ideal,G,SI1,60.7,56.0,11610.0,7.56,7.6,4.6,2,3,False
23594,23595,1.03,Ideal,E,VVS2,61.7,56.0,11611.0,6.49,6.51,4.01,5,5,False
23595,23596,1.59,Very Good,G,SI1,62.3,60.0,11613.0,7.42,7.49,4.64,2,3,False
23596,23597,1.5,Premium,F,SI1,62.2,58.0,11613.0,7.36,7.34,4.57,2,4,False
23597,23598,1.76,Ideal,I,VS1,62.0,57.0,11616.0,7.71,7.74,4.79,4,1,False
23598,23599,1.52,Premium,H,VS1,61.4,58.0,11621.0,7.44,7.3,4.55,4,2,False
23599,23600,1.4,Very Good,G,VVS2,63.4,59.0,11624.0,7.12,7.04,4.49,5,3,False
23600,23601,1.61,Very Good,H,VS2,59.4,58.0,11627.0,7.64,7.74,4.57,3,2,False
23601,23602,1.51,Ideal,E,SI1,61.3,57.0,11628.0,7.35,7.42,4.53,2,5,False
23602,23603,1.56,Ideal,G,SI1,61.2,56.0,11628.0,7.51,7.49,4.59,2,3,True
23603,23604,1.09,Very Good,F,IF,61.4,56.0,11631.0,6.62,6.68,4.08,7,4,False
23604,23605,1.54,Premium,H,VS2,62.1,62.0,11632.0,7.38,7.31,4.56,3,2,False
23605,23606,1.3,Ideal,G,VVS2,62.4,56.1,11633.0,6.97,7.02,4.36,5,3,False
23606,23607,2.01,Premium,H,SI2,61.5,59.0,11635.0,8.12,8.08,4.98,1,2,False
23607,23608,1.56,Ideal,H,VS2,61.5,56.0,11636.0,7.5,7.46,4.6,3,2,False
23608,23609,1.52,Premium,F,SI1,62.6,59.0,11637.0,7.27,7.36,4.58,2,4,False
23609,23610,1.52,Ideal,F,SI1,62.2,56.0,11637.0,7.38,7.41,4.6,2,4,False
